,aid,title,season
2300,10533,ハイキュー！！烏野高校VS白鳥沢学園高校,2016_3
2301,10551,夏目友人帳伍,2016_3
2302,10576,ユーリ！！！onICE,2016_3
2303,10536,Occultic；Nine-オカルティック・ナイン-,2016_3
2304,10747,終末のイゼッタ,2016_3
2305,10526,舟を編む,2016_3
2306,10602,WWW.WORKING！！,2016_3
2307,9404,ドリフターズ,2016_3
2308,10689,亜人（第2クール）,2016_3
2309,10767,文豪ストレイドッグスセカンドシーズン,2016_3
2310,10550,魔法少女育成計画,2016_3
2311,10411,ガーリッシュナンバー,2016_3
2312,10565,フリップフラッパーズ,2016_3
2313,10443,競女！！！！！！！！,2016_3
2314,10466,信長の忍び,2016_3
2315,10787,ViVidStrike！,2016_3
2316,10572,灼熱の卓球娘,2016_3
2317,10583,機動戦士ガンダム鉄血のオルフェンズⅡ,2016_3
2318,10431,うどんの国の金色毛鞠,2016_3
2319,10835,てーきゅう第8期,2016_3
2320,10512,私がモテてどうすんだ,2016_3
2321,10480,ブレイブウィッチーズ,2016_3
2322,10796,装神少女まとい,2016_3
2323,10364,ステラのまほう,2016_3
2324,10869,名探偵コナンエピソード”ONE”小さくなった名探偵,2016_3
2325,10784,SHOWBYROCK！！#（第2期）,2016_3
2326,10951,おそ松さんおうまでこばなし,2016_3
2327,10134,ALLOUT！！,2016_3
2328,10745,ヘボット！,2016_3
2329,10761,バーナード嬢曰く。,2016_3
2330,9950,うたの☆プリンスさまっ♪マジLOVEレジェンドスター,2016_3
2331,10867,12歳。～ちっちゃなムネのトキメキ～セカンドシーズン,2016_3
2332,10651,LostorageincitedWIXOSS,2016_3
2333,10878,ダンガンロンパ3-TheEndof希望ヶ峰学園-希望編,2016_3
2334,10388,おくさまが生徒会長！＋！第2期,2016_3
2335,10943,ポケットモンスターサン＆ムーン,2016_3
2336,10710,マジきゅんっ！ルネッサンス,2016_3
2337,10845,あにトレ！！XX～ひとつ屋根の下で～,2016_3
2338,9561,ろんぐらいだぁす！,2016_3
2339,10567,刀剣乱舞-花丸-,2016_3
2340,10830,魔法少女なんてもういいですから。セカンドシーズン,2016_3
2341,10136,モンスターハンターストーリーズRIDEON,2016_3
2342,10462,にゃんぼー！,2016_3
2343,10592,タイガーマスクW,2016_3
2344,10601,ブブキ・ブランキ星の巨人,2016_3
2345,10678,奇異太郎少年の妖怪絵日記,2016_3
2346,10859,はがねオーケストラ,2016_3
2347,10831,戦国鳥獣戯画,2016_3
2348,10857,TOBEHERO（トゥー・ビー・ヒーロー）,2016_3
2349,10847,3ねんDぐみガラスの仮面,2016_3
2350,10933,神々の記,2016_3
2351,10909,銀河機攻隊マジェスティックプリンス第25話「未来への翼」,2016_3
2352,10891,BROTHERHOODFINALFANTASYXV特別編集版,2016_3
2353,10713,デジモンユニバースアプリモンスターズ,2016_3
2354,9933,クラシカロイド,2016_3
2355,9152,ナンバカ,2016_3
2356,10836,あおおに～じ・あにめぇしょん～,2016_3
2357,10731,TRICKSTER-江戸川乱歩「少年探偵団」より-,2016_3
2358,10590,ルガーコード1951,2016_3
2359,10743,学園ハンサム,2016_3
2360,10860,美少女遊戯ユニットクレーンゲールギャラクシー,2016_3
2361,10809,ナゾトキネ,2016_3
2362,10571,ドリフェス！！！！！！,2016_3
2363,10856,CHEATINGCRAFT（チーティングクラフト）,2016_3
2364,10852,Bloodivores（ブラッディヴォーレス）,2016_3
2365,10581,タイムボカン24（トゥエンティーフォー）,2016_3
2366,10789,アイドルメモリーズ,2016_3
2367,10656,侍霊演武SoulBuster,2016_3
2368,10879,雨色ココアinHawaii,2016_3
2369,10866,チーズスイートホームこねこのチーポンポンらー大冒険,2016_3
2370,10821,カードファイト！！ヴァンガードGNEXT,2016_3
2371,10989,イナズマデリバリー,2016_3
2372,10523,この素晴らしい世界に祝福を！第2期,2017_0
2373,10438,幼女戦記,2017_0
2374,10675,小林さんちのメイドラゴン,2017_0
2375,10814,ガヴリールドロップアウト,2017_0
2376,10853,亜人ちゃんは語りたい,2017_0
2377,10765,政宗くんのリベンジ,2017_0
2378,10932,けものフレンズ,2017_0
2379,10769,リトルウィッチアカデミア,2017_0
2380,10604,昭和元禄落語心中助六再び篇,2017_0
2381,10527,クズの本懐,2017_0
2382,10727,ACCA（アッカ）13区監察課,2017_0
2383,10780,青の祓魔師京都不浄王篇,2017_0
2384,10587,うらら迷路帖,2017_0
2385,10851,鬼平,2017_0
2386,11026,龍の歯医者,2017_0
2387,10916,セイレン,2017_0
2388,10873,テイルズオブゼスティリアザクロス（第2期）,2017_0
2389,10176,弱虫ペダルNEWGENERATION,2017_0
2390,10885,銀魂.,2017_0
2391,10827,風夏,2017_0
2392,10892,Rewrite2ndSeason,2017_0
2393,10969,キラキラ☆プリキュアアラモード,2017_0
2394,10945,OneRoom,2017_0
2395,10868,AKIBA'STRIP,2017_0
2396,9406,CHAOS；CHILD（カオスチャイルド）,2017_0
2397,10783,BanGDream！（バンドリ！）,2017_0
2398,10936,Fate／GrandOrder‐FirstOrder‐,2017_0
2399,10940,あいまいみー～SurgicalFriends～,2017_0
2400,10929,にゃんこデイズ,2017_0
2401,10744,SUPERLOVERS第2期,2017_0
2402,10759,ピアシェ～私のイタリアン～,2017_0
2403,11041,チェインクロニクルヘクセイタスの閃,2017_0
2404,10629,南鎌倉高校女子自転車部,2017_0
2405,10497,エルドライブēlDLIVE,2017_0
2406,10934,スクールガールストライカーズAnimationChannel,2017_0
2407,10596,ハンドシェイカー,2017_0
2408,10917,超・少年探偵団NEO,2017_0
2409,10584,霊剣山叡智への資格,2017_0
2410,10990,探偵オペラミルキィホームズファンファンパーリーナイト♪～ケンとジャネットの贈り物～,2017_0
2411,10620,MARGINAL#4KISSから創造るBigBang,2017_0
2412,11028,GRAVITYDAZETheAnimation～Ouverture～,2017_0
2413,10971,戦国鳥獣戯画〜乙〜,2017_0
2414,10861,アイドル事変,2017_0
2415,11544,銀の墓守りII,2017_0
2416,10874,ちるらんにぶんの壱,2017_0
2417,11015,SPIRITPACT,2017_0
2418,10999,闇芝居（第4期）,2017_0
2419,9023,6HPSixHeartsPrincess,2017_0
2420,10991,戦隊ヒーロースキヤキフォース-ぐんまの平和を願うシーズン-,2017_0
2421,11093,ピカイア！！,2017_0
2422,11120,トロールハンターズ,2017_0
2423,11057,月がきれい,2017_1
2424,10513,エロマンガ先生,2017_1
2425,9608,冴えない彼女の育てかた♭,2017_1
2426,9062,進撃の巨人Season2,2017_1
2427,10790,終末なにしてますか？忙しいですか？救ってもらっていいですか？,2017_1
2428,11021,Re：CREATORS（レクリエイターズ）,2017_1
2429,11012,サクラクエスト,2017_1
2430,10771,僕のヒーローアカデミア（第2期）,2017_1
2431,11034,夏目友人帳陸,2017_1
2432,10872,有頂天家族2,2017_1
2433,10534,ロクでなし魔術講師と禁忌教典,2017_1
2434,10941,アリスと蔵六,2017_1
2435,10875,サクラダリセット,2017_1
2436,10902,ゼロから始める魔法の書,2017_1
2437,10499,ダンジョンに出会いを求めるのは間違っているだろうか外伝ソード・オラトリア,2017_1
2438,10766,武装少女マキャヴェリズム,2017_1
2439,10883,ベルセルク次篇,2017_1
2440,10378,正解するカド,2017_1
2441,11108,信長の忍び～伊勢・金ヶ崎篇～,2017_1
2442,9624,神撃のバハムートVIRGINSOUL,2017_1
2443,10842,ひなこのーと,2017_1
2444,10829,ID-0,2017_1
2445,10367,恋愛暴君,2017_1
2446,10137,GRANBLUEFANTASYTheAnimation,2017_1
2447,10954,フレームアームズ・ガール,2017_1
2448,11072,スタミュ（第2期）,2017_1
2449,11052,アイドルタイムプリパラ,2017_1
2450,10865,つぐもも,2017_1
2451,11033,境界のRINNE第3シリーズ,2017_1
2452,10930,アイドルマスターシンデレラガールズ劇場,2017_1
2453,10935,王室教師ハイネ,2017_1
2454,10662,覆面系ノイズ,2017_1
2455,11129,兄に付ける薬はない！,2017_1
2456,10729,アトムザ・ビギニング,2017_1
2457,10321,クロックワーク・プラネット,2017_1
2458,11017,BORUTO-ボルト-NARUTONEXTGENERATIONS,2017_1
2459,11102,遊☆戯☆王VRAINS（ヴレインズ）,2017_1
2460,11014,笑ゥせぇるすまんNEW,2017_1
2461,9466,スナックワールド,2017_1
2462,11164,カブキブ！,2017_1
2463,10901,ツインエンジェルBREAK,2017_1
2464,11096,アキンド星のリトル・ペソ,2017_1
2465,10992,喧嘩番長乙女-GirlBeatsBoys-,2017_1
2466,10837,sin七つの大罪,2017_1
2467,11069,まけるな！！あくのぐんだん！,2017_1
2468,10621,銀の墓守り,2017_1
2469,11177,RoomMate,2017_1
2470,11047,ラブ米-WELOVERICE-,2017_1
2471,11058,僧侶と交わる色欲の夜に…,2017_1
2472,11170,世界の闇図鑑,2017_1
2473,11162,少年アシベGO！GO！ゴマちゃん第2シリーズ,2017_1
2474,11075,プリプリちぃちゃん！！,2017_1
2475,11253,札幌乙女ごはん。,2017_1
2476,11045,トミカハイパーレスキュードライブヘッド機動救急警察,2017_1
2477,11252,ねこねこ日本史第2シリーズ,2017_1
2478,11074,100％パスカル先生,2017_1
2479,11166,フューチャーカードバディファイトX,2017_1
2480,11035,メイドインアビス,2017_2
2481,11161,終物語（「まよいヘル」「ひたぎランデブー」「おうぎダーク」）,2017_2
2482,11154,プリンセス・プリンシパル,2017_2
2483,11196,ようこそ実力至上主義の教室へ,2017_2
